order_id,product_id,price_at_time_of_order,quantity
1907,18,901.25,5
1463,27,311.34,5
816,84,732.35,5
750,12,101.23,3
1473,41,682.97,8
1992,70,344.97,3
233,39,670.81,10
1036,39,620.56,3
288,3,86.04,2
1824,39,685.91,3
216,82,214.87,8
478,87,869.45,2
1030,18,291.1,1
1061,19,255.83,8
459,14,581.66,5
649,70,220.47,4
1706,82,430.15,8
160,65,221.51,8
279,48,182.35,5
1186,21,489.46,5
294,39,829.13,9
1920,32,186.64,2
1687,87,948.69,3
178,9,613.97,5
335,92,845.55,5
1329,60,369.06,4
1448,86,720.11,9
545,75,114.77,10
1836,48,658.64,5
107,94,184.19,2
1066,94,897.07,9
445,7,848.87,2
53,78,905.44,8
1624,13,466.41,7
563,69,441.53,6
1055,59,83.23,9
1655,43,969.88,2
1512,41,123.06,9
1386,53,125.62,10
907,74,731.29,1
623,30,368.63,9
1971,45,577.19,10
1179,6,242.83,9
776,22,267.22,7
167,96,747.49,4
1525,44,297.31,2
1371,77,826.0,7
1364,53,507.2,7
1886,16,896.13,4
1327,36,361.09,6
1339,80,167.25,5
1159,3,237.77,5
355,46,980.89,3
940,61,487.03,6
1929,63,712.12,5
1268,56,396.31,7
1549,79,785.05,5
1639,6,630.84,4
751,87,104.32,10
599,19,621.49,3
378,52,747.56,8
1007,76,95.14,5
1791,88,128.58,7
1214,1,581.59,6
808,63,113.15,8
838,32,917.19,2
1250,93,580.22,2
1699,11,146.43,6
860,39,950.8,6
1711,52,287.08,10
960,92,348.78,7
1780,9,804.15,6
1039,77,824.29,3
1163,3,159.39,2
1136,7,415.28,8
76,76,476.96,2
1807,70,749.94,1
1366,38,560.82,10
419,47,494.97,7
359,28,717.01,8
265,69,821.93,7
362,56,191.46,3
1654,61,465.48,3
254,98,94.76,5
141,52,148.47,7
1683,7,521.59,6
1909,72,238.33,5
111,79,723.15,7
32,30,236.47,4
1989,61,145.73,9
1852,6,56.0,3
1797,6,86.49,9
101,89,694.58,3
1735,77,521.92,10
68,87,359.27,2
2,86,273.07,6
456,20,283.94,3
1790,78,281.02,7
1495,10,371.74,2
1513,62,819.7,3
491,66,600.11,4
1368,97,911.5,4
1205,88,840.9,2
333,11,632.7,3
556,32,55.46,3
387,10,298.46,10
428,54,98.97,5
1039,11,60.44,9
291,53,463.56,8
1785,84,322.42,10
439,90,632.47,6
1577,99,826.55,2
913,6,137.7,3
612,56,594.15,9
1463,50,953.79,3
61,35,640.53,1
1790,5,432.57,4
354,91,333.07,9
792,89,121.65,10
1198,78,85.83,6
968,57,787.53,8
113,92,467.19,10
1718,43,768.6,8
974,89,870.53,1
1561,32,818.14,10
1073,70,122.93,6
228,41,611.9,6
1653,10,171.95,3
386,76,343.23,8
699,44,182.8,10
964,8,273.96,4
1993,11,740.46,8
1177,70,627.54,4
1898,35,560.62,7
797,48,743.18,1
777,48,894.0,7
1639,61,390.8,3
808,76,295.31,8
1065,51,121.47,9
506,1,725.88,4
71,22,595.13,7
723,15,741.08,2
1413,31,90.58,2
50,94,289.32,1
1711,91,815.2,5
464,2,814.46,3
199,56,221.3,4
1052,70,831.86,9
420,22,140.08,2
349,99,927.12,4
1370,48,955.95,10
838,58,504.73,1
1055,10,869.8,9
28,27,361.81,8
1698,28,906.51,4
1683,81,431.74,3
1119,45,628.52,10
1553,36,183.81,5
1000,91,745.03,7
971,42,875.66,3
497,23,68.92,2
1216,96,548.74,9
1502,59,474.36,3
1740,93,357.14,10
369,48,402.92,3
152,38,740.75,10
852,38,749.63,7
521,38,581.81,5
257,24,266.48,4
741,62,563.56,9
1379,34,823.95,10
1887,25,716.67,6
1767,75,78.58,8
1525,74,401.51,8
858,81,240.13,7
1361,54,846.83,1
48,97,947.45,5
139,86,451.97,5
1307,66,291.02,7
1447,96,256.34,9
172,20,298.56,8
1054,48,643.71,10
724,8,165.39,7
1545,21,572.32,10
1941,59,698.44,8
1571,18,769.52,6
833,7,547.8,9
626,28,225.95,9
542,52,805.14,5
1587,27,429.88,5
1608,39,533.76,3
1527,51,828.43,10
1815,20,664.96,5
1081,52,94.41,5
546,74,867.52,5
1674,74,143.28,8
619,39,890.97,4
1375,22,674.18,6
1150,15,699.94,7
1102,39,609.13,6
320,59,213.47,1
795,69,819.15,5
329,30,950.25,3
292,24,624.26,4
669,75,383.77,4
1543,51,246.28,5
1165,62,183.94,9
922,9,712.34,6
1281,91,175.3,4
1757,92,155.02,8
1356,92,511.4,9
1051,87,234.95,6
171,10,813.63,6
1931,33,749.19,5
1215,53,645.54,1
1255,54,200.21,5
247,71,129.85,5
996,64,825.73,1
1679,9,391.09,1
370,96,301.89,1
584,28,382.04,1
739,94,647.22,7
876,16,770.55,9
1471,78,641.55,3
310,64,346.58,4
1991,85,874.39,1
1240,36,686.07,10
544,64,844.5,6
1992,71,821.56,5
537,1,924.7,2
737,16,364.5,7
1365,64,530.51,6
1881,68,768.66,5
1413,17,782.17,7
1768,49,487.67,6
393,29,837.23,7
1626,41,381.77,10
137,42,263.97,6
1505,85,66.34,6
1300,15,424.65,8
1182,48,523.59,5
1794,36,916.12,10
1382,69,673.4,1
1744,25,657.1,10
474,36,832.21,10
1276,82,336.5,10
350,26,75.4,10
414,82,852.16,10
40,58,763.22,9
245,16,62.87,9
344,1,237.14,5
1421,38,793.1,3
89,11,723.05,2
466,86,899.23,9
1376,61,163.94,8
1770,94,567.92,9
1745,99,445.83,1
1307,96,359.62,5
1849,95,965.83,2
1374,69,653.12,7
974,46,556.28,3
1247,39,323.68,7
1837,74,162.41,5
578,74,794.92,2
809,10,295.9,2
85,61,91.61,9
1974,45,269.22,2
229,77,770.4,2
443,84,362.02,7
1124,97,86.23,2
1961,79,478.75,8
708,73,457.09,7
1689,55,648.27,9
451,55,314.29,8
542,29,173.68,8
9,85,805.65,9
770,50,513.89,5
1151,13,827.16,6
209,1,982.32,5
1823,39,698.41,7
111,52,936.24,10
403,55,271.86,5
248,44,898.59,7
173,61,904.35,4
1130,20,708.14,1
1380,60,829.97,1
175,45,418.67,2
601,65,868.8,10
688,89,720.49,2
1831,18,966.7,10
1218,5,872.5,2
468,76,604.81,4
1179,74,927.7,8
1612,77,396.56,10
1455,58,125.09,10
807,97,716.37,5
523,11,820.02,4
1287,14,973.0,5
1815,2,437.19,7
1050,75,653.3,9
1692,2,224.31,4
509,50,859.94,10
759,68,555.34,4
1425,82,155.68,7
365,59,806.15,4
1890,17,742.11,5
1753,39,479.91,5
713,20,461.21,1
1602,86,611.2,5
729,10,811.3,1
1771,27,361.32,1
1095,16,499.62,10
706,53,82.13,8
1191,13,886.37,1
1005,85,690.36,8
765,48,137.74,1
946,74,334.54,8
238,45,685.88,6
1551,41,385.59,10
1859,96,108.12,10
453,92,83.2,6
1491,21,152.44,1
277,46,694.85,5
1326,10,773.92,6
1701,55,460.96,9
1761,65,445.42,1
17,69,748.02,9
740,94,183.62,3
737,78,780.48,9
1498,77,442.94,7
1874,79,635.21,10
1868,60,511.57,2
24,84,121.79,10
1404,11,434.47,8
1899,72,681.84,2
1704,10,297.18,1
1693,53,871.06,9
897,73,893.01,3
475,56,576.7,3
1688,35,834.61,4
583,68,324.7,2
1197,87,679.96,2
1825,40,631.23,10
727,47,895.98,4
730,56,564.51,6
1201,46,441.07,10
1753,90,938.02,6
896,99,395.13,8
1598,98,856.29,8
197,61,748.95,3
1890,3,419.52,1
46,11,950.93,9
1173,88,152.14,6
180,53,757.92,10
1958,48,65.03,9
805,84,445.27,4
490,22,956.21,5
131,5,850.46,2
1953,22,673.68,8
1182,41,920.66,3
1869,53,745.79,6
1615,39,572.62,7
428,82,585.04,10
647,16,592.97,5
1462,47,505.47,1
1027,96,911.06,10
506,26,885.18,8
567,23,968.11,6
1160,37,423.76,1
809,77,735.58,7
1298,43,202.19,2
1582,65,391.35,6
1183,52,458.76,8
76,55,903.7,9
85,79,949.69,9
1347,93,225.86,5
930,45,295.68,4
1498,20,489.28,10
1949,25,909.25,1
499,29,730.49,7
1953,96,67.51,4
1512,99,856.61,1
1774,94,887.97,10
1259,29,437.26,9
831,32,974.74,4
1308,72,722.34,1
430,48,793.21,7
1865,77,908.42,7
1121,99,803.52,7
310,16,795.69,2
116,35,831.88,7
1226,30,225.91,3
1359,71,169.53,10
1845,45,355.21,5
1261,52,115.92,4
729,2,983.31,7
1853,11,345.06,9
1754,57,172.97,9
1629,48,362.97,8
665,57,882.41,10
1125,71,770.17,7
1788,77,355.15,1
585,19,290.25,9
1277,18,587.24,7
595,89,641.38,5
1018,37,271.43,8
392,61,79.65,1
1558,8,926.31,1
1914,3,910.52,2
1538,16,57.73,5
875,2,939.39,3
614,69,804.75,5
353,57,698.02,1
1395,74,490.62,8
1200,4,183.19,5
638,91,443.14,8
1417,82,237.95,6
1265,77,211.89,10
849,35,965.29,9
1012,72,316.38,3
909,47,556.17,10
1783,17,360.07,4
690,71,942.7,3
439,21,424.91,7
1012,83,746.78,9
1251,37,805.13,4
100,16,546.96,3
612,11,176.82,7
1374,54,562.8,6
956,17,788.15,4
1576,3,716.23,7
1285,13,244.37,2
1285,16,645.51,1
259,64,829.44,9
1638,95,906.32,9
1413,59,82.49,3
1537,36,536.28,8
1818,49,475.12,7
1102,84,358.07,1
590,43,527.32,6
575,24,241.14,10
1333,41,603.78,3
1573,55,485.03,9
260,28,55.35,10
1057,23,197.06,2
884,11,264.69,3
1132,6,746.89,9
1068,7,870.34,5
1987,62,361.55,2
822,30,696.89,6
1526,26,377.01,8
183,42,743.12,6
1614,74,936.26,3
755,35,383.27,7
834,33,697.23,1
1397,54,56.52,4
1028,98,539.94,7
1419,89,161.7,6
871,52,765.33,6
1412,90,538.83,2
1686,43,865.11,6
144,76,629.91,8
913,50,992.3,6
915,33,900.8,8
567,60,260.45,7
1160,50,879.79,5
512,45,935.27,8
252,66,629.86,2
797,8,156.52,3
1137,82,851.45,2
661,92,653.85,10
592,30,621.15,8
272,71,759.05,2
1931,10,622.07,5
362,35,91.6,9
33,79,820.54,10
752,41,164.88,10
651,47,401.58,7
1408,54,988.51,3
627,18,534.63,1
886,41,569.5,7
912,78,517.39,4
1237,88,327.6,3
393,37,711.99,7
1316,25,164.98,8
518,43,518.17,3
1830,1,252.78,6
1588,9,454.96,8
464,46,446.82,2
506,37,834.58,9
1999,40,269.46,2
1878,89,925.66,9
1515,18,89.55,5
564,33,313.18,8
329,97,103.43,7
300,58,599.67,10
1739,17,198.27,3
74,11,492.28,1
889,77,842.04,1
1512,39,380.69,3
200,39,528.61,3
40,34,580.77,8
1574,5,531.37,9
590,36,867.56,1
728,24,657.22,1
668,21,244.32,5
1739,23,940.78,8
896,36,527.46,1
392,66,196.57,5
261,71,272.82,6
1827,35,473.38,8
1640,19,728.65,8
1524,77,216.89,9
1718,61,166.45,9
1980,10,215.29,5
200,51,278.35,5
1521,2,653.79,10
561,56,372.12,9
1716,48,149.52,1
1411,66,238.96,3
1168,42,921.04,2
1035,67,139.43,6
1599,24,394.23,1
872,74,612.45,8
1762,89,229.86,5
946,64,455.88,10
308,29,609.91,5
1231,51,839.5,1
110,75,772.04,3
1543,52,337.62,1
874,67,640.18,3
719,11,771.13,3
1531,75,980.96,5
707,59,637.55,6
1686,90,251.07,4
1307,62,828.82,1
511,70,798.06,2
629,68,441.2,9
746,59,406.16,1
396,22,865.66,6
499,41,539.11,2
1720,14,548.31,2
1287,92,166.09,5
281,56,794.03,5
1087,65,864.95,1
1740,37,165.88,6
1437,72,615.88,6
1744,27,651.88,10
203,65,575.27,5
662,85,273.0,6
122,61,979.65,9
1160,73,885.12,4
1303,35,294.43,4
1705,74,627.95,1
64,14,953.12,8
1754,93,344.33,4
1594,28,821.98,7
1907,90,815.34,5
1639,98,979.0,1
843,90,278.09,7
507,20,754.41,10
1572,32,855.79,3
591,22,301.0,6
786,66,598.57,9
139,78,702.74,9
572,1,517.31,10
1423,34,827.33,2
322,30,925.59,2
1542,61,600.11,4
6,88,237.58,3
717,62,750.24,5
1086,69,170.3,5
1405,67,332.21,7
1177,97,767.68,3
1648,13,529.06,1
1088,30,961.76,7
621,77,491.0,8
429,37,658.3,10
279,7,428.44,2
603,17,919.01,4
1171,84,295.33,8
327,3,170.83,2
918,67,583.08,10
234,69,382.47,9
491,48,939.77,4
990,97,239.78,2
1512,69,493.27,8
844,21,550.47,8
1988,24,52.37,9
1178,32,58.26,5
670,36,584.7,5
1842,18,237.16,1
656,32,415.62,6
221,95,205.68,5
705,75,985.83,5
1543,30,226.23,7
274,69,829.57,8
1188,36,310.25,4
972,84,896.03,5
1557,35,303.7,8
1728,35,914.46,5
758,16,982.64,6
805,92,495.19,1
790,22,486.51,10
1336,79,465.4,3
79,42,774.04,6
298,5,537.75,8
463,15,573.47,5
1662,90,210.73,8
1181,23,936.11,6
1485,81,624.49,1
336,23,186.1,1
174,37,884.59,8
752,19,522.93,5
312,64,953.83,2
178,60,997.43,5
1769,38,589.12,10
1856,92,120.41,1
732,30,533.58,8
1889,84,755.28,8
1132,73,505.21,4
765,33,844.97,6
1360,24,432.21,5
721,77,223.14,6
1143,81,720.05,9
1700,22,815.81,3
1051,66,380.3,6
707,24,874.25,6
1822,61,861.94,5
1867,58,696.72,5
1989,67,567.63,1
1810,48,863.93,3
1825,31,835.28,3
1221,87,711.11,6
946,61,296.3,4
1640,92,63.91,7
415,88,691.38,4
533,78,542.29,3
165,70,780.95,1
463,86,155.52,8
1271,59,668.5,5
1476,77,267.46,3
140,86,60.72,7
680,54,301.15,1
1336,67,730.71,8
1371,80,696.92,3
1799,45,251.61,4
153,78,191.04,2
1741,83,949.61,8
640,94,617.91,3
1399,62,118.13,4
340,41,502.56,10
1320,35,896.41,8
230,85,224.63,2
1004,43,972.3,9
1299,18,859.61,8
1555,32,302.33,8
229,65,235.87,5
1845,42,550.76,3
36,89,473.4,10
342,27,902.18,9
498,8,844.19,9
1564,89,119.19,7
854,25,490.08,9
846,71,565.18,3
1109,56,555.31,4
1892,32,234.24,8
199,26,719.9,4
1600,40,86.77,4
1076,63,700.63,10
1266,84,202.96,4
1851,38,485.54,5
1543,58,884.43,10
1251,95,546.46,10
271,64,76.75,8
625,25,507.26,1
1665,96,964.77,1
1503,47,483.51,5
1781,77,775.87,10
214,29,243.62,7
1451,37,609.15,8
316,44,448.04,3
1905,35,743.87,6
409,74,392.61,6
298,44,531.18,6
451,48,850.66,7
795,22,219.41,3
325,61,50.74,8
1000,67,789.55,9
777,54,315.99,4
518,93,658.14,4
22,57,673.76,2
89,91,392.85,10
199,37,635.0,5
1238,75,403.32,10
1636,70,311.91,6
633,2,520.92,1
1036,79,271.59,10
525,70,299.48,2
167,98,170.04,7
1562,52,163.92,1
1797,78,724.45,3
308,47,409.5,1
1608,95,945.19,10
132,96,535.87,10
18,27,891.07,3
1077,68,66.05,6
1347,84,743.27,2
1970,63,626.72,9
687,28,508.08,10
339,7,503.17,2
564,96,666.83,3
952,49,50.87,8
347,25,337.04,9
545,28,228.62,4
682,4,238.0,4
1672,81,795.09,8
628,61,896.78,10
1369,42,491.86,7
857,84,324.69,5
895,99,700.15,1
1974,53,101.42,3
1124,50,215.63,5
1210,80,561.62,3
1018,79,664.76,8
669,31,963.19,9
1927,89,480.91,7
1795,65,101.39,9
229,57,90.85,8
1052,15,712.7,3
129,70,472.31,2
853,53,848.21,5
1190,57,593.46,6
1163,90,417.61,10
1837,27,329.23,2
1235,35,196.98,5
1698,59,486.12,8
1342,67,261.27,7
1829,68,665.81,3
1334,16,329.13,2
146,28,208.79,6
683,11,88.41,2
1584,91,466.65,2
1257,65,188.33,2
272,82,954.37,5
440,86,830.8,3
1631,60,134.07,10
456,86,88.95,9
1227,79,518.5,10
325,64,945.17,6
599,32,290.66,6
1734,73,830.99,6
1289,11,911.71,8
1587,58,258.51,5
1352,30,711.9,9
1686,86,801.94,8
518,90,960.25,7
54,9,839.51,2
1064,56,802.41,5
409,77,223.23,6
1381,4,643.17,3
1247,60,618.64,1
1400,63,672.26,2
1311,46,612.44,6
1667,63,997.11,4
251,83,428.82,3
1844,91,139.08,2
682,44,755.35,3
1789,1,562.33,4
477,35,821.1,1
181,50,622.16,1
188,5,95.1,6
713,56,426.77,7
1708,62,728.42,9
1290,2,423.28,7
78,52,429.23,2
1882,34,486.43,1
1855,77,126.97,6
26,53,295.39,2
950,86,134.2,9
513,58,267.65,9
1279,83,947.17,9
284,62,814.69,10
1644,13,681.1,10
982,39,282.76,5
1582,91,53.01,7
1039,33,244.22,4
1303,54,210.86,8
1067,1,61.17,1
1847,13,414.62,5
98,26,213.27,4
1493,82,978.82,4
41,70,992.27,4
508,74,314.1,3
1774,70,992.11,2
1538,37,553.93,6
1203,65,708.52,10
27,90,623.44,7
1031,17,90.8,1
204,58,467.33,2
1949,16,627.7,7
1720,55,178.49,10
1270,72,669.05,3
1594,39,145.74,3
458,40,940.37,10
117,95,765.83,5
1232,62,468.58,10
100,13,280.43,8
81,24,829.53,3
1731,68,87.08,10
27,93,530.39,4
1272,33,659.41,2
1800,71,224.14,9
1953,27,830.18,1
1611,34,414.62,8
347,69,509.17,3
286,6,96.65,4
534,27,746.36,2
768,20,859.69,1
846,5,172.7,5
1534,87,689.68,8
1773,28,459.22,2
1307,70,81.18,4
1810,25,992.48,5
967,6,452.87,6
158,95,617.63,6
328,72,242.05,4
12,89,711.49,2
1770,4,768.37,3
1947,35,209.85,3
386,97,629.6,5
1349,80,598.52,3
1688,7,811.78,1
215,70,546.68,10
56,7,743.13,8
1327,55,187.23,5
980,16,864.35,9
513,77,699.25,3
204,73,950.63,9
576,43,365.24,2
1197,43,962.37,4
1814,78,232.01,1
493,36,986.22,2
412,25,688.3,10
1649,77,589.64,10
1457,72,50.73,4
1928,93,967.3,8
604,64,685.55,2
1771,47,108.85,10
1074,80,606.27,4
1474,4,524.58,2
1327,71,545.92,4
483,67,409.34,5
854,54,829.18,10
621,74,663.3,5
2000,25,535.31,1
537,67,287.51,4
1592,11,803.79,5
937,19,223.89,9
1205,77,104.45,8
879,16,925.43,3
1540,53,86.37,9
613,87,480.48,8
1210,50,812.65,2
1946,80,815.81,6
75,24,71.14,10
1266,17,475.48,4
265,98,731.06,9
1518,3,158.4,10
454,90,257.57,9
1401,25,683.86,8
1601,80,637.66,9
1641,8,729.34,3
320,28,390.9,5
791,37,677.0,9
982,2,632.07,1
229,62,995.55,7
1537,20,552.68,2
343,64,514.31,3
923,42,376.88,9
887,13,959.99,4
847,50,277.32,7
918,9,344.27,8
840,47,292.73,7
114,65,81.13,5
1707,44,417.01,1
314,12,753.72,9
1734,30,597.07,9
1159,48,701.27,7
439,58,684.62,2
303,31,732.0,7
1695,42,478.05,3
939,99,324.16,4
1882,10,129.15,2
1041,41,214.8,6
1553,64,536.68,7
1374,41,205.36,10
1519,11,338.64,5
903,7,309.93,1
1558,85,444.59,4
195,97,753.85,2
25,39,112.87,8
1798,44,566.93,2
1409,57,318.37,9
451,20,739.27,3
1826,57,461.93,9
784,36,999.33,6
1762,40,180.15,1
262,30,106.8,7
1292,56,528.36,2
823,3,769.21,2
488,39,405.77,2
1802,34,780.73,2
980,42,242.97,7
1663,57,154.85,7
292,15,149.38,10
488,97,740.6,8
1568,2,739.88,7
538,89,346.4,10
1248,90,838.42,2
818,90,363.92,2
309,56,564.57,1
1992,83,536.08,4
1557,39,846.33,1
772,74,832.51,6
1182,72,734.25,9
792,28,523.44,2
290,74,944.97,1
618,27,392.41,1
1331,38,59.21,4
102,49,642.05,8
962,36,74.33,4
1184,97,861.34,7
923,5,73.03,8
1527,58,829.01,10
1203,11,562.57,9
1340,58,441.89,3
394,4,168.67,1
87,12,841.85,5
1970,5,852.23,6
806,65,435.47,5
1542,52,696.35,4
1429,16,722.3,7
1699,81,811.09,6
1162,47,525.85,9
1746,37,589.1,10
672,91,568.07,5
202,90,179.67,4
881,34,462.15,2
1326,67,464.33,2
1710,39,764.92,9
1219,52,343.56,2
1604,34,892.48,5
1716,21,927.29,3
1819,48,528.89,3
1079,44,485.38,5
789,32,63.04,1
1233,92,148.56,7
1693,53,186.27,10
61,89,706.95,7
519,1,477.23,8
573,88,354.11,10
796,58,127.3,9
1160,45,387.2,8
689,97,663.53,8
1879,93,351.35,4
1793,66,622.74,4
18,22,644.67,2
1836,28,629.89,2
1944,85,620.55,10
457,32,601.75,7
1573,78,760.47,8
463,19,488.39,10
495,93,699.31,1
961,8,631.91,3
30,22,673.32,3
1108,64,888.89,10
1951,53,345.46,9
380,55,669.98,10
212,20,876.96,3
1071,25,927.32,3
434,20,575.7,7
822,41,350.12,2
988,56,415.9,6
1036,46,74.47,4
303,5,953.14,4
865,80,449.86,8
571,58,411.74,7
1028,93,100.11,3
719,50,863.78,7
359,10,802.94,8
191,41,757.48,6
25,85,152.86,5
866,60,897.55,5
1678,34,280.72,7
1407,24,773.76,1
587,58,749.06,6
745,98,420.64,4
1933,75,446.51,8
1663,3,655.72,5
1108,61,969.46,1
501,73,590.8,8
555,59,730.7,1
161,42,89.57,1
766,77,680.01,5
663,53,508.56,7
1682,38,552.26,10
765,23,862.69,10
1689,3,766.75,9
1237,7,105.13,4
13,64,237.9,7
123,44,943.88,8
922,97,997.58,2
502,76,861.96,6
1327,84,580.62,1
26,61,383.82,4
1973,90,301.41,1
1869,19,630.83,8
61,26,769.29,10
839,23,613.64,8
534,29,180.75,3
1189,18,923.13,3
1004,36,322.91,6
1110,69,412.31,7
920,23,233.29,1
394,20,769.34,3
1672,20,145.62,3
1938,72,710.91,3
454,80,167.68,3
156,31,218.56,2
1851,27,512.12,6
1824,86,649.49,10
1265,80,439.39,7
857,22,881.22,6
527,70,532.65,6
1241,16,494.55,2
141,89,630.9,6
1983,6,381.45,6
1642,32,432.38,9
185,55,935.2,2
820,80,223.76,5
399,97,647.22,10
251,30,975.26,4
744,72,945.91,8
1106,81,626.0,2
1624,25,621.08,3
569,8,355.4,10
17,88,165.0,1
1047,21,328.86,5
399,64,520.85,6
1967,95,594.36,10
1537,62,761.22,5
1219,2,763.15,6
1077,79,275.0,7
547,78,703.9,7
1733,30,772.54,5
1973,91,635.24,6
1591,53,230.93,3
479,64,388.41,5
409,44,585.13,4
496,42,808.7,5
923,40,567.87,10
1471,30,867.12,6
1279,70,247.5,5
1921,22,150.79,9
1233,53,532.72,4
1414,30,684.44,5
22,31,271.35,5
932,20,692.22,9
927,81,616.97,9
1029,76,797.38,3
1489,44,79.66,3
1063,42,215.71,2
466,65,248.7,8
451,93,233.25,5
385,66,57.76,6
133,24,635.85,3
1659,15,778.38,6
1592,54,669.42,6
1192,4,139.27,8
621,3,544.02,7
1647,9,180.86,7
1561,95,668.85,6
637,29,505.85,4
1450,61,629.28,8
176,9,650.69,10
1667,88,759.4,3
639,25,368.87,7
101,61,392.25,9
1450,33,354.83,6
1748,88,339.57,9
401,15,328.4,7
1799,34,529.78,3
862,11,447.2,1
1177,52,954.14,2
110,31,389.85,7
380,88,620.07,8
182,68,634.34,6
1149,68,824.04,4
1936,64,926.22,9
164,50,283.47,7
1553,15,718.79,8
478,92,83.85,2
884,20,774.07,5
197,2,100.07,8
1832,43,922.47,7
132,90,191.37,2
529,5,416.34,5
18,88,582.56,8
1588,94,790.65,10
153,74,833.62,2
1172,49,589.96,1
1475,20,800.0,2
1590,42,946.2,8
841,27,923.4,5
1421,27,84.2,10
1367,39,173.03,6
1482,7,231.87,7
1457,74,325.5,9
1485,49,121.5,7
1770,3,929.44,6
779,2,820.07,2
1507,84,604.7,6
1944,33,635.26,2
867,25,421.05,10
1482,95,523.87,1
861,75,235.92,4
840,21,786.87,2
784,73,339.48,1
326,2,279.44,8
505,62,85.57,3
1657,11,871.25,9
1468,29,81.43,4
1786,58,394.26,4
989,58,896.48,10
1194,57,96.31,4
1896,91,738.97,7
270,84,844.89,8
86,60,131.3,7
357,37,416.56,9
1480,95,103.56,3
448,14,737.74,1
1128,57,85.37,5
184,88,577.86,5
1399,27,801.6,4
1038,22,969.83,7
693,43,234.68,4
1088,60,808.05,7
316,98,938.01,1
1271,86,523.57,1
447,89,349.89,8
1099,27,380.22,2
1820,62,856.45,10
692,97,201.05,5
416,14,918.06,3
1477,25,268.45,6
1118,55,547.56,3
1742,16,605.62,9
100,92,885.39,5
1052,57,187.18,7
482,85,50.32,8
1765,29,96.6,6
1346,41,546.06,4
542,54,716.0,3
219,42,387.85,4
1657,64,491.8,1
653,62,885.9,8
1374,95,446.55,10
1013,61,234.53,10
1227,65,51.92,4
1194,63,861.21,8
1744,40,213.07,4
1075,87,788.76,4
1935,12,726.63,9
38,49,234.55,5
554,8,202.52,3
220,16,183.87,6
1076,76,954.74,10
1912,74,656.24,4
93,93,53.71,2
235,81,116.34,4
909,91,867.69,8
800,5,533.06,5
1082,39,292.52,3
852,16,829.68,4
18,81,928.6,1
1068,15,937.09,5
1765,56,71.65,8
229,59,637.9,8
1183,18,104.59,8
472,33,733.58,5
1077,15,996.39,8
1528,2,761.55,4
1038,9,67.25,2
155,28,544.59,7
1871,67,983.16,5
1645,86,503.07,3
378,35,604.9,7
118,11,669.89,1
1306,8,918.62,1
416,14,174.59,4
1612,21,309.34,10
1047,23,303.13,7
1609,74,337.93,4
1212,42,114.66,9
2000,57,284.44,1
758,27,250.28,8
121,6,331.62,1
1725,13,191.87,2
642,12,867.26,6
1632,16,222.83,9
11,79,465.42,5
743,16,455.84,1
1542,91,542.3,1
1736,72,141.93,2
1773,34,621.15,4
1631,30,88.82,9
1820,32,151.85,3
1994,5,211.56,10
1123,62,796.0,5
890,2,175.25,4
252,53,769.97,10
1867,53,104.51,6
933,54,756.05,5
52,97,326.81,7
1055,37,312.21,7
1992,48,686.65,2
1416,33,474.93,4
1676,15,956.89,1
723,16,774.69,2
248,33,812.62,1
158,9,505.92,6
966,79,600.94,8
1542,47,879.5,10
511,91,635.21,4
967,77,185.07,3
450,80,496.34,10
1928,40,214.25,9
378,49,738.34,8
1214,36,684.64,1
195,15,979.73,7
403,91,152.96,1
1479,25,989.12,6
661,67,392.71,8
952,40,131.2,10
1919,93,545.34,8
1863,31,146.85,2
1249,80,607.41,10
813,98,169.15,3
938,93,595.23,5
658,9,666.06,4
1365,24,969.34,4
484,58,451.68,1
947,87,793.13,3
16,3,762.95,1
962,80,964.23,7
540,71,497.36,1
1137,37,670.63,7
1380,91,548.83,6
212,81,742.2,1
981,27,170.84,7
939,63,360.45,1
999,43,387.81,7
38,41,910.66,4
735,2,658.74,9
310,4,930.81,5
1452,79,668.06,9
428,84,948.98,8
863,75,238.22,5
1557,38,663.41,8
359,89,984.52,3
1841,77,771.73,1
1859,23,981.92,2
1650,80,176.26,5
1524,47,188.8,10
261,25,715.19,6
775,80,589.86,4
184,46,365.98,4
1337,70,109.33,8
952,27,206.8,7
845,27,742.4,2
1276,49,894.53,9
125,61,215.04,10
560,4,655.99,9
1090,89,385.88,2
687,16,678.6,3
179,56,557.01,6
533,76,303.62,2
1513,23,969.09,2
967,89,494.02,5
1381,58,209.13,1
416,89,142.43,1
346,37,111.95,10
1939,87,214.32,2
1136,23,241.94,7
1616,56,152.6,9
408,32,976.11,6
1780,49,938.01,3
1619,28,660.96,3
1155,3,793.16,8
362,60,674.18,3
117,52,517.08,8
1932,99,382.22,8
1510,18,475.41,3
660,33,246.03,8
708,85,388.86,2
654,44,424.04,8
941,56,121.73,8
1495,13,760.3,8
1204,32,475.87,10
323,94,54.67,7
1836,14,168.45,1
1377,32,847.33,7
527,94,819.16,10
435,98,363.31,5
953,28,384.54,8
481,3,224.1,5
1775,17,435.43,7
1271,3,104.32,6
1264,90,614.96,9
597,43,648.45,9
731,98,173.94,9
1241,19,268.49,5
990,35,410.54,5
382,32,554.29,10
879,70,275.08,5
1009,7,731.56,1
886,38,372.61,5
1540,49,664.67,8
47,69,208.88,3
